group,Date,KWH,Next_3_Days_Energy_Total,cloud_cover,sunshine,global_radiation,max_temp,mean_temp,min_temp,precipitation,pressure,snow_depth
6,2012-11-15,1038.921,1152.662,6.0,1.3,33.0,12.6,7.1,4.0,0.0,102270.0,0.0
6,2012-11-16,1057.159,1186.8086666666666,8.0,0.0,17.0,12.5,9.1,5.6,0.0,101470.0,0.0
6,2012-11-17,1067.595,1225.39,8.0,0.1,20.0,9.9,9.3,6.0,0.0,100780.0,0.0
6,2012-11-18,1134.794,1268.751,2.0,7.0,66.0,12.8,5.6,1.2,0.2,101470.0,0.0
6,2012-11-19,1050.197,1275.586,5.0,1.7,35.0,13.4,7.0,1.2,1.0,101100.0,0.0
6,2012-11-20,1069.35,1287.484,8.0,0.0,16.0,12.1,10.3,7.1,6.2,100840.0,0.0
6,2012-11-21,1098.42,1279.5283333333334,6.0,0.0,16.0,13.3,10.8,9.5,4.4,100760.0,0.0
6,2012-11-22,1065.208,1285.495,6.0,0.9,27.0,11.6,9.8,6.3,11.6,101100.0,0.0
6,2012-11-23,1022.151,1286.2343333333336,3.0,2.6,39.0,12.6,8.9,6.1,0.2,101160.0,0.0
6,2012-11-24,1077.611,1324.2210000000002,6.0,0.0,15.0,11.6,7.4,2.1,12.2,101000.0,0.0
6,2012-11-25,1130.656,1340.6123333333337,6.0,3.5,43.0,9.3,8.5,5.4,4.6,100170.0,0.0
6,2012-11-26,1072.124,1332.0543333333333,8.0,0.0,15.0,8.6,8.1,6.8,7.0,99830.0,0.0
6,2012-11-27,1078.566,1292.186333333333,8.0,0.0,15.0,7.2,7.7,6.8,1.0,100410.0,0.0
6,2012-11-28,1120.864,1279.6593333333333,6.0,0.1,17.0,6.5,6.5,5.8,0.0,101340.0,0.0
6,2012-11-29,1183.369,1257.2623333333331,2.0,5.3,50.0,4.9,4.0,1.5,0.0,101290.0,0.0
6,2012-11-30,1153.753,1243.8116666666667,4.0,4.5,46.0,6.2,1.7,-1.6,0.0,101210.0,0.0
6,2012-12-01,1223.304,1207.3006666666668,3.0,1.1,24.0,10.4,2.5,-1.3,0.2,101480.0,0.0
6,2012-12-02,1299.113,1173.7523333333336,2.0,5.5,47.0,10.8,4.2,-2.1,4.6,101650.0,0.0
6,2012-12-03,1283.836,1168.0083333333334,6.0,0.2,16.0,8.1,5.2,-0.4,0.4,100750.0,0.0
6,2012-12-04,1243.809,1203.36,2.0,4.8,44.0,4.1,4.6,1.0,1.0,100370.0,0.0
6,2012-12-05,1334.807,1234.6613333333332,3.0,3.9,39.0,5.8,1.1,-2.0,0.2,100840.0,0.0
6,2012-12-06,1259.969,1223.9326666666666,4.0,0.0,13.0,6.9,0.9,-4.1,2.4,101350.0,0.0
6,2012-12-07,1261.709,1168.936333333333,4.0,4.3,40.0,7.3,2.6,-1.7,0.8,100230.0,0.0
6,2012-12-08,1337.025,1148.9483333333335,4.0,6.4,49.0,9.2,4.9,2.5,0.0,102350.0,0.0
6,2012-12-09,1373.929,1125.2233333333334,6.0,0.7,20.0,5.9,6.1,2.9,0.0,101930.0,0.0
6,2012-12-10,1310.883,1170.4163333333331,1.0,5.1,43.0,2.6,4.1,2.3,0.0,102260.0,0.0
6,2012-12-11,1311.351,1154.822,4.0,4.7,41.0,0.4,0.5,-1.7,0.2,102960.0,0.0
6,2012-12-12,1254.325,1171.2343333333336,6.0,0.9,21.0,6.7,-1.9,-4.1,0.0,102060.0,0.0
6,2012-12-13,1273.302,1130.332666666667,6.0,0.4,17.0,11.0,1.5,-3.8,0.4,100560.0,0.0
6,2012-12-14,1244.16,1138.611,4.6,3.44,64.6,9.58,5.94,3.0,1.48,100868.0,0.0
6,2012-12-15,1213.973,1147.8103333333336,4.0,3.3,34.0,10.9,9.2,6.7,0.0,99130.0,0.0
6,2012-12-16,1163.769,1161.3626666666669,4.0,4.5,40.0,9.3,7.2,3.5,0.8,99960.0,0.0
6,2012-12-17,1143.515,1174.8413333333333,3.0,6.0,46.0,8.1,7.1,4.8,0.0,100170.0,0.0
6,2012-12-18,1196.741,1188.979,6.0,0.3,16.0,8.7,5.9,3.6,0.0,101460.0,0.0
6,2012-12-19,1269.824,1166.3436666666666,8.0,0.0,12.0,10.2,5.5,2.2,23.6,101650.0,0.0
6,2012-12-20,1237.419,1140.7266666666667,7.0,0.0,12.0,10.0,7.6,5.0,3.6,100220.0,0.0
6,2012-12-21,1164.555,1118.9206666666669,4.0,3.4,35.0,13.8,8.1,6.2,9.6,100960.0,0.0
6,2012-12-22,1104.835,1150.2616666666668,8.0,0.0,12.0,12.4,10.0,6.2,8.4,100510.0,0.0
6,2012-12-23,1177.455,1143.561,7.0,0.4,17.0,12.5,10.3,8.2,5.4,100360.0,0.0
6,2012-12-24,1093.38,1124.2393333333334,7.0,0.0,12.0,9.4,10.0,7.5,8.8,99900.0,0.0
6,2012-12-25,1240.414,1102.5886666666668,7.0,0.3,16.0,10.6,8.2,7.0,3.2,99560.0,0.0
6,2012-12-26,1130.672,1131.992,4.0,0.2,15.0,8.5,6.9,3.2,2.4,100410.0,0.0
6,2012-12-27,1142.617,1153.3576666666668,6.0,0.5,18.0,12.6,7.2,5.9,4.8,100560.0,0.0
6,2012-12-28,1117.709,1188.6803333333337,8.0,0.0,12.0,11.7,9.0,5.3,0.8,101660.0,0.0
6,2012-12-29,1155.507,1240.975,7.0,0.0,12.0,11.4,10.1,8.5,1.6,100390.0,0.0
6,2012-12-30,1170.215,1294.688666666667,4.0,1.1,23.0,11.2,8.2,4.9,0.2,100990.0,0.0
6,2012-12-31,1158.366,1310.147333333333,8.0,0.0,13.0,8.0,8.6,6.0,5.0,100310.0,0.0
6,2013-01-01,1195.943,1296.8666666666668,3.0,5.6,46.0,11.0,5.7,3.3,0.0,100790.0,0.0
6,2013-01-02,1212.628,1300.390666666667,7.0,0.0,13.0,11.4,6.5,2.0,0.2,102320.0,0.0
6,2013-01-03,1090.46,1346.6486666666667,8.0,0.0,13.0,10.3,8.6,5.7,0.0,103280.0,0.0
6,2013-01-04,1119.092,1427.2773333333332,8.0,0.0,13.0,10.9,9.7,9.1,0.0,103740.0,0.0
6,2013-01-05,1147.21,1545.7496666666666,7.0,0.0,13.0,9.0,9.4,7.9,0.2,103530.0,0.0
6,2013-01-06,1184.483,1544.985,7.0,0.0,13.0,10.0,7.3,5.5,0.0,103230.0,0.0
6,2013-01-07,1098.99,1492.276,8.0,0.0,13.0,11.5,8.6,7.1,0.0,102680.0,0.0
6,2013-01-08,1089.245,1389.4433333333334,7.0,0.7,21.0,9.2,9.5,7.4,3.4,102420.0,0.0
6,2013-01-09,1119.531,1373.635,4.0,3.3,38.0,3.5,8.6,8.0,0.0,102130.0,0.0
6,2013-01-10,1187.2,1344.4403333333332,7.0,0.0,14.0,7.4,1.4,-0.7,0.2,101600.0,0.0
6,2013-01-11,1153.342,1307.811,6.0,2.3,33.0,4.8,4.1,0.7,3.2,101770.0,0.0
6,2013-01-12,1225.499,1291.275,7.0,0.0,14.0,3.6,2.6,0.4,0.2,101290.0,0.0
6,2013-01-13,1344.084,1285.116,6.0,1.1,26.0,3.4,1.7,-0.3,0.0,101910.0,0.0
6,2013-01-14,1314.483,1259.81,7.0,0.0,14.0,2.7,1.6,-0.3,4.8,101160.0,0.0
6,2013-01-15,1271.875,1186.496666666667,5.0,0.7,23.0,0.3,1.3,-0.1,0.0,100940.0,0.0
6,2013-01-16,1304.242,1132.6453333333334,6.0,1.3,28.0,2.6,-1.2,-2.6,0.0,101340.0,0.0
6,2013-01-17,1325.055,1104.816,7.0,0.5,22.0,0.6,-1.2,-4.9,0.2,101740.0,0.0
6,2013-01-18,1410.649,1139.138333333333,8.0,0.0,15.0,1.0,-0.6,-1.8,1.5,100390.0,0.0
6,2013-01-19,1546.128,1208.8156666666666,8.0,0.0,16.0,-0.2,-0.6,-2.1,0.8,99750.0,3.0
6,2013-01-20,1386.9382,1256.657,7.0,0.0,16.0,2.0,-0.8,-1.4,3.0,99520.0,2.0
6,2013-01-21,1408.355,1265.2863333333332,7.0,0.4,22.0,3.1,0.3,-1.5,0.4,99460.0,5.0
6,2013-01-22,1388.001,1238.6723333333332,5.0,0.0,16.0,2.5,-0.8,-4.7,1.2,100150.0,3.0
6,2013-01-23,1371.974,1236.057,8.0,0.0,17.0,2.3,1.0,-0.6,0.6,100770.0,0.0
6,2013-01-24,1360.93,1236.8673333333334,8.0,0.0,17.0,3.6,1.7,1.1,0.0,101660.0,0.0
6,2013-01-25,1300.417,1267.630666666667,8.0,0.0,17.0,10.7,1.6,-0.5,4.8,101440.0,0.0
6,2013-01-26,1262.086,1315.396,5.0,4.1,52.0,10.0,5.9,1.0,9.2,100640.0,0.0
6,2013-01-27,1311.322,1364.494,4.0,4.8,56.0,11.9,6.8,3.6,0.2,99780.0,0.0
6,2013-01-28,1281.94,1352.043,4.0,0.8,29.0,13.8,7.2,2.4,2.8,100540.0,0.0
6,2013-01-29,1186.168,1319.004,8.0,0.0,18.0,11.7,8.7,3.6,6.2,100320.0,0.0
6,2013-01-30,1091.382,1271.861,4.0,5.2,61.0,10.2,10.2,8.6,1.2,100700.0,0.0
6,2013-01-31,1120.386,1240.0753333333332,4.0,3.7,53.0,7.6,8.4,6.6,5.8,101250.0,0.0
6,2013-02-01,1102.68,1207.2226666666666,6.0,1.4,36.0,5.7,6.2,4.7,0.6,100250.0,0.0
6,2013-02-02,1194.349,1202.6760000000002,3.0,5.8,68.0,10.4,4.1,2.4,0.0,101600.0,0.0
6,2013-02-03,1329.418,1194.4430000000002,7.0,0.0,20.0,11.0,4.6,-1.3,0.0,101890.0,0.0
6,2013-02-04,1246.204,1199.2136666666668,5.0,4.3,60.0,6.3,7.5,4.0,3.0,101240.0,0.0
6,2013-02-05,1220.237,1213.6843333333334,5.0,4.9,65.0,6.0,4.0,1.7,1.0,100020.0,0.0
6,2013-02-06,1249.576,1257.008,6.0,1.1,37.0,5.7,4.4,2.8,0.0,100720.0,0.0
6,2013-02-07,1238.358,1273.247,3.0,4.4,64.0,6.1,2.7,-0.3,0.2,101820.0,0.0
6,2013-02-08,1222.668,1265.8363333333334,5.0,4.6,66.0,4.9,3.0,-0.1,0.2,101960.0,0.0
6,2013-02-09,1341.866,1268.208,8.0,0.0,22.0,5.3,3.0,1.0,2.4,101890.0,0.0
6,2013-02-10,1381.654,1302.5773333333334,8.0,0.0,23.0,2.0,4.0,2.7,17.6,99930.0,0.0
6,2013-02-11,1369.962,1310.314,8.0,0.0,23.0,2.3,1.2,0.4,4.2,99930.0,0.0
6,2013-02-12,1304.513,1238.2626666666667,8.0,0.0,24.0,8.9,1.6,0.9,0.2,101530.0,0.0
6,2013-02-13,1282.537,1156.8373333333332,8.0,0.0,24.0,12.1,4.7,0.5,1.8,102110.0,0.0
6,2013-02-14,1228.533,1114.4026666666666,6.0,4.2,69.0,10.7,6.4,0.6,0.0,101140.0,0.0
6,2013-02-15,1209.156,1166.955,4.0,4.1,69.0,10.2,6.2,1.7,0.0,101990.0,0.0
6,2013-02-16,1183.979,1233.5023333333331,8.0,0.5,35.0,10.4,6.9,3.5,0.2,102350.0,0.0
6,2013-02-17,1214.893,1234.2506666666666,2.0,4.3,73.0,9.1,5.7,0.9,0.0,102160.0,0.0
6,2013-02-18,1184.457,1167.8683333333336,0.0,7.6,98.0,11.1,5.2,1.2,0.2,102040.0,0.0
6,2013-02-19,1198.291,1076.7826666666667,0.0,9.1,110.0,5.4,4.8,-1.5,0.2,101960.0,0.0
6,2013-02-20,1258.305,1041.679666666667,5.0,5.1,83.0,2.3,3.1,0.7,0.2,102310.0,0.0
6,2013-02-21,1314.428,1036.2986666666666,8.0,0.0,28.0,2.5,1.4,0.5,0.0,102400.0,0.0
6,2013-02-22,1247.008,1057.275,8.0,0.1,32.0,2.5,1.4,0.2,0.0,102070.0,0.0
6,2013-02-23,1236.073,1117.9679999999998,8.0,0.1,32.0,2.9,1.3,0.1,0.0,102110.0,0.0
6,2013-02-24,1321.543,1180.3016666666665,8.0,0.0,29.0,4.3,1.5,0.1,0.0,102430.0,0.0
6,2013-02-25,1350.116,1222.128333333333,8.0,0.0,30.0,5.0,2.6,0.9,0.4,102740.0,0.0
6,2013-02-26,1259.283,1212.3516666666667,8.0,0.0,30.0,6.6,3.7,2.4,0.2,103240.0,0.0
6,2013-02-27,1105.389,1171.8166666666666,6.0,3.3,75.0,9.1,4.3,2.0,0.0,103440.0,0.0
6,2013-02-28,1105.84,1130.736666666667,5.0,0.0,31.0,7.1,5.2,1.3,0.2,102990.0,0.0
6,2013-03-01,1131.979,1110.95,8.0,0.0,35.0,5.7,4.8,2.4,0.2,102940.0,0.0
6,2013-03-02,1263.046,1130.609333333333,6.0,1.2,60.0,8.8,4.2,2.6,0.0,102790.0,0.0
6,2013-03-03,1305.482,1122.073666666667,4.0,2.4,76.0,9.7,3.0,-2.8,0.0,102360.0,0.0
6,2013-03-04,1134.224,1103.5586666666668,1.0,9.3,145.0,16.1,5.3,0.8,0.0,101370.0,0.0
6,2013-03-05,1063.899,1097.1436666666666,0.0,9.7,150.0,13.8,8.1,0.1,0.0,100460.0,0.0
6,2013-03-06,1032.225,1112.4636666666668,6.0,0.1,42.0,10.3,9.3,4.8,4.8,100060.0,0.0
6,2013-03-07,1028.915,1112.6983333333335,7.0,0.0,38.0,10.4,8.8,7.3,1.8,99700.0,0.0
6,2013-03-08,1047.756,1138.7513333333334,8.0,0.0,39.0,7.2,9.4,8.4,6.8,99760.0,0.0
6,2013-03-09,1095.154,1229.6973333333333,8.0,0.0,39.0,4.2,6.5,5.7,0.2,100270.0,0.0
6,2013-03-10,1210.994,1307.5586666666666,8.0,0.0,40.0,0.9,3.4,2.5,0.0,100620.0,0.0
6,2013-03-11,1234.757,1311.342,7.0,0.0,41.0,5.0,0.2,-0.5,0.0,100760.0,0.0
6,2013-03-12,1220.634,1252.9606666666666,6.0,6.4,132.0,7.6,1.4,-2.3,0.0,100920.0,0.0
6,2013-03-13,1181.664,1224.4706666666668,4.0,6.0,129.0,7.8,3.8,-0.1,0.0,101090.0,0.0
6,2013-03-14,1113.152,1214.175,3.0,6.0,131.0,9.4,2.2,-3.4,1.2,101570.0,0.0
6,2013-03-15,1097.394,1176.2686666666666,8.0,0.3,54.0,9.4,5.6,1.8,6.6,100740.0,0.0
6,2013-03-16,1122.304,1146.7643333333335,7.0,1.2,72.0,7.5,7.9,6.3,7.6,99570.0,0.0
6,2013-03-17,1172.13,1141.4293333333333,7.0,0.1,49.0,8.1,5.3,3.1,6.6,99030.0,0.0
6,2013-03-18,1071.787,1134.9086666666667,6.0,0.0,45.0,8.6,3.4,-1.3,1.8,99110.0,0.0
6,2013-03-19,1066.759,1139.1256666666668,6.0,1.5,80.0,7.0,5.7,2.8,0.2,99760.0,0.0
6,2013-03-20,1152.885,1130.7423333333334,7.0,0.3,57.0,7.1,4.3,1.6,0.0,100690.0,0.0
6,2013-03-21,1117.747,1141.3653333333334,7.0,1.3,78.0,5.6,3.6,0.0,6.0,101580.0,0.0
6,2013-03-22,1067.463,1100.3566666666668,8.0,0.1,53.0,1.8,4.0,2.4,7.4,100960.0,0.0
6,2013-03-23,1231.044,1054.994333333333,8.0,0.0,48.0,1.4,1.3,0.8,1.6,100990.0,0.0
6,2013-03-24,1390.585,1016.2000000000002,8.0,0.0,49.0,1.5,0.7,0.0,0.0,101300.0,0.0
6,2013-03-25,1301.047,1031.419,8.0,0.0,49.0,2.4,0.6,-0.4,0.0,101460.0,0.0
6,2013-03-26,1242.394,1004.9686666666666,8.0,0.0,50.0,4.8,1.5,0.5,0.0,101360.0,0.0
6,2013-03-27,1215.441,1000.399,8.0,3.3,116.0,5.2,2.1,-0.7,0.0,101180.0,0.0
6,2013-03-28,1215.577,966.9663333333332,6.0,3.5,120.0,7.4,1.9,-1.5,0.0,101250.0,0.0
6,2013-03-29,1211.507,966.5963333333332,6.0,4.0,128.0,5.8,2.7,-2.0,0.0,101100.0,0.0
6,2013-03-30,1101.722,954.0013333333332,8.0,1.5,90.0,5.9,3.5,1.1,0.0,101160.0,0.0
6,2013-03-31,1127.064,921.308,4.0,4.1,132.0,6.9,1.8,-2.3,0.0,101460.0,0.0
6,2013-04-01,1195.502,900.5346666666668,5.0,3.8,129.0,8.6,3.8,0.7,0.0,101160.0,0.0
6,2013-04-02,1082.16,891.0526666666666,0.0,12.2,229.0,6.0,4.1,-0.4,0.0,101510.0,0.0
6,2013-04-03,1139.715,892.3580000000001,5.0,2.4,110.0,3.7,2.8,-0.4,0.0,101760.0,0.0
6,2013-04-04,1170.352,897.8296666666666,7.0,0.0,56.0,8.5,2.2,0.6,0.4,101450.0,0.0
6,2013-04-05,1114.029,885.1370000000001,7.0,1.2,90.0,10.7,5.0,1.5,0.0,101580.0,0.0
6,2013-04-06,1016.689,894.35,1.0,9.9,212.0,10.4,5.4,0.1,0.0,102370.0,0.0
6,2013-04-07,1034.265,870.7366666666667,1.0,7.6,187.0,11.2,4.6,-1.2,0.0,101970.0,0.0
6,2013-04-08,997.646,846.9029999999999,5.0,4.2,143.0,9.7,7.7,4.1,2.4,100530.0,0.0
6,2013-04-09,1062.346,821.5696666666666,7.0,0.0,59.0,11.1,6.7,3.6,0.2,99750.0,0.0
6,2013-04-10,954.914,807.9786666666665,5.0,3.1,128.0,13.4,7.0,2.8,10.4,100340.0,0.0
6,2013-04-11,983.937,815.2733333333332,7.0,1.4,99.0,13.2,9.2,4.9,5.6,99710.0,0.0
6,2013-04-12,962.048,851.6093333333332,6.0,1.3,98.0,15.1,9.7,6.1,3.4,99790.0,0.0
6,2013-04-13,953.804,902.8016666666666,7.0,1.3,99.0,19.9,9.7,4.2,4.4,101120.0,0.0
6,2013-04-14,946.152,916.8986666666666,5.0,7.3,193.0,15.7,14.8,9.7,0.0,101320.0,0.0
6,2013-04-15,863.968,877.1730000000001,5.0,3.2,135.0,17.1,13.2,10.6,0.0,101690.0,0.0
6,2013-04-16,891.484,842.951,5.0,4.9,163.0,18.8,13.2,9.3,0.0,101550.0,0.0
6,2013-04-17,917.706,822.1516666666666,5.0,2.8,131.0,15.4,13.8,8.7,0.0,101400.0,0.0
6,2013-04-18,867.884,812.3613333333333,3.0,6.3,185.0,13.6,12.2,8.9,1.6,101360.0,0.0
6,2013-04-19,907.899,819.7456666666667,5.0,2.9,134.0,14.0,10.1,6.6,0.0,102630.0,0.0
6,2013-04-20,879.628,830.6486666666666,0.0,13.1,272.0,14.8,8.4,2.8,0.0,103250.0,0.0
6,2013-04-21,895.523,843.1966666666667,2.0,7.9,210.0,15.5,8.1,1.4,0.0,102150.0,0.0
6,2013-04-22,837.059,834.7516666666667,6.0,3.6,149.0,20.7,11.0,6.5,0.0,101610.0,0.0
6,2013-04-23,808.127,844.2400000000001,2.0,12.8,273.0,20.3,15.0,9.2,0.0,101980.0,0.0
6,2013-04-24,819.523,850.918,4.0,6.4,193.0,22.8,14.4,8.5,0.2,102380.0,0.0
6,2013-04-25,796.286,850.0503333333332,4.0,10.5,248.0,13.4,16.4,9.9,2.8,102070.0,0.0
6,2013-04-26,830.011,855.065,5.0,4.3,164.0,11.4,10.0,6.6,0.0,101540.0,0.0
6,2013-04-27,928.531,893.0686666666667,4.0,5.8,188.0,12.1,7.2,2.9,2.6,101560.0,0.0
6,2013-04-28,949.863,908.526,4.0,4.9,175.0,14.8,6.3,0.5,0.0,101680.0,0.0
6,2013-04-29,872.302,902.6053333333334,4.0,7.6,216.0,14.7,11.2,7.5,0.0,101700.0,0.0
6,2013-04-30,809.354,882.7220000000001,2.0,10.1,250.0,16.5,9.5,4.2,0.0,102480.0,0.0
6,2013-05-01,847.197,878.2663333333334,2.0,10.2,253.0,17.6,10.2,3.8,0.0,102430.0,0.0
6,2013-05-02,809.904,877.2606666666667,0.0,13.5,294.0,19.4,11.3,5.0,0.0,102280.0,0.0
6,2013-05-03,779.983,860.3476666666667,0.0,13.0,290.0,17.2,12.1,4.7,0.0,101980.0,0.0
6,2013-05-04,869.35,851.899,4.0,5.9,197.0,18.7,12.5,7.7,1.0,101750.0,0.0
6,2013-05-05,842.613,859.337,6.0,2.4,139.0,22.0,12.7,6.7,0.0,102190.0,0.0
6,2013-05-06,817.6270000000001,870.672,3.0,12.2,284.0,22.6,16.4,10.8,0.0,102000.0,0.0
6,2013-05-07,844.015,865.0733333333334,0.0,12.6,290.0,17.9,15.9,9.1,0.6,101610.0,0.0
6,2013-05-08,871.078,851.6896666666667,6.0,1.1,112.0,14.9,15.0,12.0,0.2,100720.0,0.0
6,2013-05-09,837.6610000000001,867.1026666666667,4.0,6.9,216.0,18.3,10.9,6.9,0.8,100830.0,0.0
6,2013-05-10,841.412,876.6096666666667,7.0,0.0,75.0,14.1,14.0,9.6,1.8,101050.0,0.0
6,2013-05-11,886.122,872.7320000000001,6.0,2.4,142.0,15.4,10.5,6.8,2.4,101090.0,0.0
6,2013-05-12,951.672,859.094,5.0,6.9,219.0,15.8,10.2,5.0,0.4,101470.0,0.0
6,2013-05-13,887.784,881.9483333333333,5.0,6.3,210.0,12.3,13.2,10.5,0.0,101170.0,0.0
6,2013-05-14,868.36,908.935,8.0,1.5,125.0,14.4,9.8,7.3,7.6,100260.0,0.0
6,2013-05-15,892.022,916.0693333333334,6.0,1.3,121.0,16.9,10.3,6.1,0.6,99450.0,0.0
6,2013-05-16,874.417,884.5933333333334,2.0,8.6,246.0,12.6,10.2,3.4,0.2,99980.0,0.0
6,2013-05-17,865.343,862.703,6.0,0.7,106.0,16.0,9.7,6.7,0.0,100640.0,0.0
6,2013-05-18,841.283,851.458,6.0,1.7,131.0,18.8,12.4,8.8,0.0,100820.0,0.0
6,2013-05-19,849.071,840.0589999999999,3.0,3.2,162.0,17.3,13.7,8.6,0.2,101140.0,0.0
6,2013-05-20,887.657,816.3326666666667,7.0,0.0,79.0,15.3,14.1,10.9,0.0,101170.0,0.0
6,2013-05-21,875.288,792.4913333333334,7.0,1.1,118.0,15.0,13.9,12.4,0.4,101610.0,0.0
6,2013-05-22,832.275,782.4643333333333,6.0,1.8,135.0,11.7,12.4,9.7,0.0,101870.0,0.0
6,2013-05-23,847.506,777.4813333333333,5.0,5.9,211.0,9.9,8.7,5.7,0.6,101370.0,0.0
6,2013-05-24,921.527,784.1779999999999,7.0,0.2,92.0,16.2,7.7,5.5,4.8,100970.0,0.0
6,2013-05-25,860.796,812.7383333333333,3.0,10.3,276.0,19.8,10.8,5.3,0.0,102070.0,0.0
6,2013-05-26,835.873,830.5523333333334,1.0,14.3,328.0,18.2,12.9,6.0,0.0,101840.0,0.0
6,2013-05-27,880.6129999999999,830.3246666666668,2.0,12.8,310.0,12.0,12.1,6.0,4.0,100860.0,0.0
6,2013-05-28,929.359,813.3976666666667,8.0,0.0,81.0,13.2,10.8,9.6,12.2,100050.0,0.0
6,2013-05-29,916.833,809.1933333333333,7.0,1.1,121.0,15.2,10.4,7.5,4.0,100480.0,0.0
6,2013-05-30,902.016,796.7676666666666,8.0,0.1,89.0,21.9,12.8,10.4,0.0,101100.0,0.0
6,2013-05-31,834.931,814.14,6.0,5.3,205.0,18.8,16.7,11.4,0.0,101830.0,0.0
6,2013-06-01,851.162,836.2236666666666,4.0,7.9,246.0,18.7,14.4,10.0,0.0,102340.0,0.0
6,2013-06-02,868.281,850.0533333333333,2.0,11.6,297.0,19.3,13.5,8.2,0.0,102890.0,0.0
6,2013-06-03,800.734,823.486,1.0,13.2,318.0,21.2,14.0,8.7,0.0,103140.0,0.0
6,2013-06-04,779.983,804.0876666666667,0.0,14.1,329.0,21.5,14.3,7.4,0.0,102680.0,0.0
6,2013-06-05,796.757,816.7669999999999,3.0,9.1,265.0,22.9,15.0,8.5,0.0,102150.0,0.0
6,2013-06-06,770.653,820.2993333333334,2.0,13.3,320.0,20.6,15.7,8.5,0.4,102160.0,0.0
6,2013-06-07,765.034,832.6526666666667,5.0,4.6,196.0,18.6,15.1,9.6,0.6,102310.0,0.0
6,2013-06-08,816.847,841.343,4.0,11.4,297.0,15.3,13.8,8.9,0.0,102140.0,0.0
6,2013-06-09,856.334,869.549,8.0,0.3,98.0,16.1,12.9,10.5,0.0,101670.0,0.0
6,2013-06-10,818.476,865.181,8.0,0.1,89.0,18.1,13.3,10.5,0.0,101570.0,0.0
6,2013-06-11,816.164,849.1893333333333,6.0,0.6,109.0,17.8,13.3,8.5,0.0,101360.0,0.0
6,2013-06-12,805.553,838.3706666666667,8.0,0.3,99.0,19.3,15.8,13.7,2.2,101110.0,0.0
6,2013-06-13,805.863,849.596,7.0,1.5,135.0,19.7,16.2,13.0,0.0,101140.0,0.0
6,2013-06-14,778.887,846.174,5.0,5.1,206.0,18.3,14.4,9.1,1.0,101570.0,0.0
6,2013-06-15,857.67,849.4676666666668,6.0,6.3,226.0,18.2,14.5,10.7,3.0,100870.0,0.0
6,2013-06-16,872.114,836.0626666666667,6.0,2.5,158.0,21.3,14.9,11.5,0.2,101380.0,0.0
6,2013-06-17,820.376,845.8043333333334,5.0,0.2,95.0,21.0,17.0,12.7,0.0,101400.0,0.0
6,2013-06-18,777.968,853.1406666666667,5.0,3.2,172.0,26.1,17.3,13.5,0.0,101440.0,0.0
6,2013-06-19,813.919,852.5153333333334,5.0,4.9,203.0,21.3,20.7,15.3,0.0,101470.0,0.0
6,2013-06-20,858.414,833.4393333333334,6.0,2.0,147.0,23.7,19.0,16.6,0.0,101180.0,0.0
6,2013-06-21,788.565,806.8716666666666,6.0,3.3,174.0,19.4,18.8,13.9,1.6,101010.0,0.0
6,2013-06-22,850.979,822.9029999999999,7.0,1.1,125.0,18.6,15.6,11.8,0.2,100670.0,0.0
6,2013-06-23,884.485,832.8793333333333,7.0,1.9,145.0,17.7,15.7,12.7,0.2,100990.0,0.0
6,2013-06-24,873.183,844.846,7.0,0.4,103.0,21.1,13.9,10.0,0.0,102240.0,0.0
6,2013-06-25,837.875,849.8006666666666,5.0,7.9,250.0,22.5,16.0,10.8,0.0,102890.0,0.0
6,2013-06-26,836.51,845.5243333333333,5.0,5.5,213.0,20.7,16.4,10.2,0.0,103000.0,0.0
6,2013-06-27,840.727,852.8666666666668,5.0,5.0,204.0,21.5,16.3,11.9,1.4,102640.0,0.0
6,2013-06-28,871.551,833.3676666666667,7.0,0.0,81.0,22.2,16.8,12.1,0.8,101980.0,0.0
6,2013-06-29,826.244,848.6226666666668,4.0,9.1,266.0,27.2,17.7,13.2,0.0,102280.0,0.0
6,2013-06-30,850.608,844.1613333333333,2.0,11.1,293.0,21.3,20.7,14.1,0.0,102160.0,0.0
6,2013-07-01,831.336,841.945,3.0,8.2,253.0,17.9,17.4,13.4,0.0,101700.0,0.0
6,2013-07-02,855.469,828.535,5.0,0.0,80.0,21.5,14.8,11.6,1.2,101110.0,0.0
6,2013-07-03,872.617,822.605,7.0,0.2,94.0,24.9,17.9,14.3,0.0,100890.0,0.0
6,2013-07-04,829.46,806.3173333333334,4.0,4.5,194.0,26.3,18.7,12.5,0.0,101970.0,0.0
6,2013-07-05,798.241,817.1529999999999,0.0,11.9,302.0,28.1,19.2,12.0,0.0,102860.0,0.0
6,2013-07-06,792.914,827.6946666666668,0.0,13.6,323.0,29.5,21.1,14.0,0.0,102940.0,0.0
6,2013-07-07,877.554,856.0363333333333,0.0,13.8,325.0,27.7,23.0,16.5,0.0,103160.0,0.0
6,2013-07-08,828.17,878.7326666666667,0.0,13.7,323.0,27.2,21.6,15.5,0.0,103260.0,0.0
6,2013-07-09,828.814,886.9960000000001,0.0,14.5,333.0,24.6,19.9,12.5,0.0,102820.0,0.0
6,2013-07-10,892.418,905.9696666666664,1.0,12.8,311.0,23.4,19.1,13.6,0.0,102560.0,0.0
