group,Date,KWH,Next_3_Days_Energy_Total
2,2013-02-05,1138.995,1143.1109999999999
2,2013-02-06,1164.9,1138.8246666666666
2,2013-02-07,1165.594,1175.7626666666667
2,2013-02-08,1098.839,1208.1366666666665
2,2013-02-09,1152.041,1230.9906666666666
2,2013-02-10,1276.408,1208.675
2,2013-02-11,1195.961,1188.807
2,2013-02-12,1220.603,1151.6126666666667
2,2013-02-13,1209.461,1128.6473333333333
2,2013-02-14,1136.357,1124.8256666666666
2,2013-02-15,1109.02,1123.4713333333332
2,2013-02-16,1140.565,1104.3063333333332
2,2013-02-17,1124.892,1101.747
2,2013-02-18,1104.9569999999999,1115.1916666666666
2,2013-02-19,1083.07,1156.673
2,2013-02-20,1117.214,1182.3283333333331
2,2013-02-21,1145.291,1208.9773333333333
2,2013-02-22,1207.514,1215.932
2,2013-02-23,1194.18,1208.5523333333333
2,2013-02-24,1225.238,1165.9673333333333
2,2013-02-25,1228.378,1123.5173333333335
2,2013-02-26,1172.041,1088.5766666666666
2,2013-02-27,1097.483,1094.4083333333335
2,2013-02-28,1101.028,1117.558
2,2013-03-01,1067.219,1117.5916666666667
2,2013-03-02,1114.978,1083.3763333333334
2,2013-03-03,1170.477,1016.326
2,2013-03-04,1067.32,1001.8043333333334
2,2013-03-05,1012.332,1005.3343333333333
2,2013-03-06,969.326,1029.4393333333335
2,2013-03-07,1023.755,1077.3503333333335
2,2013-03-08,1022.922,1119.9896666666666
2,2013-03-09,1041.641,1156.8643333333332
2,2013-03-10,1167.488,1128.9673333333333
2,2013-03-11,1150.84,1081.78
2,2013-03-12,1152.265,1044.7926666666665
2,2013-03-13,1083.797,1055.48
2,2013-03-14,1009.278,1095.9416666666666
2,2013-03-15,1041.3029999999999,1108.7796666666666
2,2013-03-16,1115.859,1098.7463333333333
2,2013-03-17,1130.663,1068.9669999999999
2,2013-03-18,1079.817,1040.7086666666667
2,2013-03-19,1085.759,1038.4663333333333
2,2013-03-20,1041.325,1085.7396666666666
2,2013-03-21,995.042,1189.715
2,2013-03-22,1079.032,1207.561
2,2013-03-23,1183.145,1185.6270000000002
2,2013-03-24,1306.968,1116.3423333333333
2,2013-03-25,1132.57,1083.565
2,2013-03-26,1117.343,1062.8363333333334
2,2013-03-27,1099.114,1005.6163333333334
2,2013-03-28,1034.238,987.808
2,2013-03-29,1055.157,982.2016666666665
2,2013-03-30,927.454,1001.319
2,2013-03-31,980.813,1025.7283333333332
2,2013-04-01,1038.338,1018.496
2,2013-04-02,984.806,1026.7316666666666
2,2013-04-03,1054.041,987.4639999999999
2,2013-04-04,1016.641,982.1329999999999
2,2013-04-05,1009.513,950.4866666666667
2,2013-04-06,936.238,964.6543333333333
2,2013-04-07,1000.648,927.1289999999999
2,2013-04-08,914.574,928.3833333333333
2,2013-04-09,978.741,899.7296666666666
2,2013-04-10,888.072,912.6083333333332
2,2013-04-11,918.337,935.5799999999999
2,2013-04-12,892.78,921.5613333333334
2,2013-04-13,926.708,904.3363333333333
2,2013-04-14,987.252,872.3203333333335
2,2013-04-15,850.724,878.1756666666666
2,2013-04-16,875.033,890.3536666666665
2,2013-04-17,891.204,880.4946666666666
2,2013-04-18,868.29,907.2950000000001
2,2013-04-19,911.567,896.04
2,2013-04-20,861.627,889.465
2,2013-04-21,948.691,857.346
2,2013-04-22,877.802,810.052
2,2013-04-23,841.902,802.9713333333333
2,2013-04-24,852.3340000000001,826.5356666666667
2,2013-04-25,735.92,906.4663333333333
2,2013-04-26,820.66,912.6926666666667
2,2013-04-27,923.027,898.4456666666666
2,2013-04-28,975.712,864.1173333333332
2,2013-04-29,839.3389999999999,868.5143333333334
2,2013-04-30,880.286,837.538
2,2013-05-01,872.727,814.1263333333333
2,2013-05-02,852.53,823.8263333333333
2,2013-05-03,787.357,840.9409999999999
2,2013-05-04,802.492,849.3993333333334
2,2013-05-05,881.63,815.7346666666666
2,2013-05-06,838.701,815.0889999999999
2,2013-05-07,827.867,800.1946666666666
2,2013-05-08,780.636,822.197
2,2013-05-09,836.764,863.9096666666666
2,2013-05-10,783.184,869.1790000000001
2,2013-05-11,846.643,870.3663333333334
2,2013-05-12,961.902,849.3973333333333
2,2013-05-13,798.992,855.7266666666666
2,2013-05-14,850.205,868.3373333333334
2,2013-05-15,898.995,851.6096666666667
2,2013-05-16,817.98,868.9516666666667
2,2013-05-17,888.037,853.1716666666666
2,2013-05-18,848.812,847.3823333333333
2,2013-05-19,870.006,829.098
2,2013-05-20,840.697,825.8723333333334
2,2013-05-21,831.444,846.8946666666667
2,2013-05-22,815.153,866.2503333333334
2,2013-05-23,831.02,878.1096666666666
2,2013-05-24,894.511,851.369
2,2013-05-25,873.22,827.6103333333334
2,2013-05-26,866.598,825.6863333333334
2,2013-05-27,814.289,831.5896666666667
2,2013-05-28,801.944,825.3933333333334
2,2013-05-29,860.826,791.3966666666666
2,2013-05-30,831.999,785.7473333333334
2,2013-05-31,783.355,778.7293333333333
2,2013-06-01,758.836,783.456
2,2013-06-02,815.051,766.9506666666666
2,2013-06-03,762.301,758.795
2,2013-06-04,773.016,752.418
2,2013-06-05,765.535,745.3513333333334
2,2013-06-06,737.834,778.0690000000001
2,2013-06-07,753.885,794.2446666666666
2,2013-06-08,744.335,817.384
2,2013-06-09,835.987,814.5243333333334
2,2013-06-10,802.412,815.208
2,2013-06-11,813.753,816.0013333333333
2,2013-06-12,827.408,819.0443333333333
2,2013-06-13,804.463,842.2620000000001
2,2013-06-14,816.133,831.2593333333334
2,2013-06-15,836.537,807.8383333333333
2,2013-06-16,874.116,770.7586666666666
2,2013-06-17,783.125,764.5216666666666
2,2013-06-18,766.274,752.5073333333333
2,2013-06-19,762.877,763.6093333333333
2,2013-06-20,764.414,782.0576666666666
2,2013-06-21,730.231,797.3906666666667
2,2013-06-22,796.183,783.6750000000001
2,2013-06-23,819.759,758.565
2,2013-06-24,776.23,753.7646666666666
2,2013-06-25,755.036,766.3476666666666
2,2013-06-26,744.429,784.3926666666666
2,2013-06-27,761.829,811.895
2,2013-06-28,792.785,793.7833333333333
2,2013-06-29,798.564,799.7236666666668
2,2013-06-30,844.336,781.0843333333332
2,2013-07-01,738.45,789.8726666666668
2,2013-07-02,816.385,764.7193333333333
2,2013-07-03,788.418,747.0143333333334
2,2013-07-04,764.815,762.159
2,2013-07-05,740.925,759.587
2,2013-07-06,735.303,759.0346666666668
2,2013-07-07,810.249,729.8626666666665
2,2013-07-08,733.209,724.7330000000001
2,2013-07-09,733.646,729.9936666666666
2,2013-07-10,722.733,726.4583333333334
2,2013-07-11,717.82,750.7563333333333
2,2013-07-12,749.428,753.7016666666667
2,2013-07-13,712.127,762.4756666666666
2,2013-07-14,790.7139999999999,757.3833333333333
2,2013-07-15,758.264,742.4219999999999
2,2013-07-16,738.449,733.6663333333332
2,2013-07-17,775.437,722.9630000000001
2,2013-07-18,713.38,750.7233333333334
2,2013-07-19,712.182,763.3746666666666
2,2013-07-20,743.327,760.375
2,2013-07-21,796.6610000000001,741.5036666666666
2,2013-07-22,750.136,737.252
2,2013-07-23,734.328,735.5046666666667
2,2013-07-24,740.047,742.5136666666667
2,2013-07-25,737.381,762.208
2,2013-07-26,729.086,746.9703333333333
2,2013-07-27,761.074,730.6763333333333
2,2013-07-28,796.4639999999999,706.0343333333334
2,2013-07-29,683.373,716.143
2,2013-07-30,712.192,715.0176666666666
2,2013-07-31,722.538,708.0679999999999
2,2013-08-01,713.699,716.2876666666666
2,2013-08-02,708.816,723.9863333333333
2,2013-08-03,701.689,720.2049999999999
2,2013-08-04,738.358,707.5996666666666
2,2013-08-05,731.912,694.2669999999999
2,2013-08-06,690.345,706.5556666666666
2,2013-08-07,700.542,723.2793333333334
2,2013-08-08,691.914,751.5333333333333
2,2013-08-09,727.211,749.7400000000001
2,2013-08-10,750.713,737.1076666666667
2,2013-08-11,776.676,718.2566666666667
2,2013-08-12,721.831,716.7306666666667
2,2013-08-13,712.816,729.5463333333333
2,2013-08-14,720.123,744.4493333333334
2,2013-08-15,717.253,773.674
2,2013-08-16,751.263,764.735
2,2013-08-17,764.832,742.3426666666668
2,2013-08-18,804.927,712.2353333333334
2,2013-08-19,724.446,724.1086666666666
2,2013-08-20,697.655,726.274
2,2013-08-21,714.605,721.7923333333333
2,2013-08-22,760.066,706.0483333333333
2,2013-08-23,704.151,727.8383333333333
2,2013-08-24,701.16,729.8136666666666
2,2013-08-25,712.834,714.7366666666667
2,2013-08-26,769.521,688.2086666666668
2,2013-08-27,707.086,692.6953333333335
2,2013-08-28,667.6030000000001,715.9163333333335
2,2013-08-29,689.937,744.844
2,2013-08-30,720.546,737.5743333333334
2,2013-08-31,737.266,740.4266666666666
2,2013-09-01,776.72,730.2786666666667
2,2013-09-02,698.737,743.074
2,2013-09-03,745.823,750.5600000000001
2,2013-09-04,746.276,759.9816666666667
2,2013-09-05,737.123,800.36
2,2013-09-06,768.2810000000001,814.1463333333335
2,2013-09-07,774.5409999999999,830.8580000000001
2,2013-09-08,858.258,814.625
2,2013-09-09,809.64,809.2583333333333
2,2013-09-10,824.676,800.9746666666666
2,2013-09-11,809.559,801.4593333333332
2,2013-09-12,793.54,822.7666666666668
2,2013-09-13,799.825,814.6923333333334
2,2013-09-14,811.013,813.947
2,2013-09-15,857.462,785.0223333333333
2,2013-09-16,775.602,793.2633333333333
2,2013-09-17,808.777,790.1883333333334
2,2013-09-18,770.688,809.6723333333333
2,2013-09-19,800.325,819.5096666666667
2,2013-09-20,799.552,821.627
2,2013-09-21,829.14,793.5863333333333
2,2013-09-22,829.837,769.181
2,2013-09-23,805.904,751.4803333333333
2,2013-09-24,745.018,761.1116666666667
2,2013-09-25,756.621,767.294
2,2013-09-26,752.802,803.9246666666667
2,2013-09-27,773.912,807.4043333333333
2,2013-09-28,775.168,818.2123333333333
2,2013-09-29,862.694,806.0756666666666
2,2013-09-30,784.351,805.5626666666667
2,2013-10-01,807.592,791.2866666666665
2,2013-10-02,826.284,779.2793333333333
2,2013-10-03,782.812,793.849
2,2013-10-04,764.764,798.3843333333333
2,2013-10-05,790.262,790.596
2,2013-10-06,826.521,785.9383333333334
2,2013-10-07,778.37,808.2536666666668
2,2013-10-08,766.897,848.2289999999999
2,2013-10-09,812.548,857.101
2,2013-10-10,845.316,902.997
2,2013-10-11,886.823,898.1336666666666
2,2013-10-12,839.164,903.4973333333332
2,2013-10-13,983.004,857.6493333333333
2,2013-10-14,872.233,835.8223333333334
2,2013-10-15,855.255,818.54
2,2013-10-16,845.46,828.8343333333332
2,2013-10-17,806.752,865.5013333333333
2,2013-10-18,803.408,871.226
2,2013-10-19,876.3430000000001,857.6066666666667
2,2013-10-20,916.753,829.695
2,2013-10-21,820.582,825.8090000000001
2,2013-10-22,835.485,806.2263333333334
2,2013-10-23,833.018,809.1869999999999
2,2013-10-24,808.924,846.1833333333333
2,2013-10-25,776.737,870.7736666666666
2,2013-10-26,841.9,881.0886666666667
2,2013-10-27,919.913,867.6403333333333
2,2013-10-28,850.508,868.6193333333334
2,2013-10-29,872.845,869.0146666666666
2,2013-10-30,879.568,848.7316666666667
2,2013-10-31,853.445,872.599
2,2013-11-01,874.031,874.7306666666667
2,2013-11-02,818.719,923.3539999999999
2,2013-11-03,925.047,920.1473333333333
2,2013-11-04,880.426,923.7296666666667
2,2013-11-05,964.589,900.6673333333333
2,2013-11-06,915.427,938.0973333333333
2,2013-11-07,891.173,1011.735
2,2013-11-08,895.402,1034.6186666666667
2,2013-11-09,1027.717,997.381
2,2013-11-10,1112.086,954.68
2,2013-11-11,964.053,965.4546666666666
2,2013-11-12,916.004,974.1503333333334
2,2013-11-13,983.983,1001.0039999999999
2,2013-11-14,996.377,1032.6923333333334
2,2013-11-15,942.091,1031.7063333333333
2,2013-11-16,1064.544,994.0989999999998
2,2013-11-17,1091.442,983.5603333333332
2,2013-11-18,939.133,1004.6413333333334
2,2013-11-19,951.722,1030.796
2,2013-11-20,1059.826,1019.2086666666665
2,2013-11-21,1002.376,1054.3686666666665
2,2013-11-22,1030.186,1056.3663333333334
2,2013-11-23,1025.064,1059.2549999999999
2,2013-11-24,1107.856,1025.5153333333333
2,2013-11-25,1036.179,1002.0433333333334
2,2013-11-26,1033.73,985.8923333333332
2,2013-11-27,1006.6370000000001,977.165
2,2013-11-28,965.763,1014.1683333333332
2,2013-11-29,985.277,1009.6779999999999
2,2013-11-30,980.455,1009.7576666666665
2,2013-12-01,1076.773,968.6689999999999
2,2013-12-02,971.806,979.2289999999998
2,2013-12-03,980.694,988.4403333333331
2,2013-12-04,953.507,986.9146666666664
2,2013-12-05,1003.486,985.8129999999998
2,2013-12-06,1008.328,963.2999999999998
2,2013-12-07,948.93,973.1703333333331
2,2013-12-08,1000.181,991.8173333333333
2,2013-12-09,940.789,1006.5556666666665
2,2013-12-10,978.5409999999999,998.8069999999999
2,2013-12-11,1056.122,970.2986666666666
2,2013-12-12,985.004,977.9099999999999
2,2013-12-13,955.2950000000001,975.4416666666666
2,2013-12-14,970.597,967.6819999999998
2,2013-12-15,1007.838,944.0259999999998
2,2013-12-16,947.89,948.0636666666666
2,2013-12-17,947.318,942.2296666666665
2,2013-12-18,936.87,962.2146666666666
2,2013-12-19,960.003,963.3283333333333
2,2013-12-20,929.816,991.6543333333333
2,2013-12-21,996.8249999999999,970.6489999999999
2,2013-12-22,963.344,974.3503333333332
2,2013-12-23,1014.794,924.3693333333331
2,2013-12-24,933.809,928.7993333333333
2,2013-12-25,974.448,904.552
2,2013-12-26,864.851,944.1299999999998
2,2013-12-27,947.099,954.5309999999998
2,2013-12-28,901.706,966.5733333333332
2,2013-12-29,983.585,961.6043333333332
2,2013-12-30,978.302,940.5843333333331
2,2013-12-31,937.833,932.5099999999999
2,2014-01-01,968.678,935.7003333333332
2,2014-01-02,915.242,984.3853333333332
2,2014-01-03,913.61,989.4026666666665
2,2014-01-04,978.249,993.8389999999999
2,2014-01-05,1061.297,950.1379999999999
2,2014-01-06,928.662,965.2446666666665
2,2014-01-07,991.558,944.5789999999998
2,2014-01-08,930.194,956.7769999999999
2,2014-01-09,973.982,993.8826666666665
2,2014-01-10,929.561,999.4326666666666
2,2014-01-11,966.788,986.4046666666665
2,2014-01-12,1085.299,938.9129999999999
2,2014-01-13,946.211,921.6843333333331
2,2014-01-14,927.704,922.4216666666665
2,2014-01-15,942.824,927.9973333333331
2,2014-01-16,894.525,972.6019999999999
2,2014-01-17,929.916,977.2386666666665
2,2014-01-18,959.551,970.1056666666665
2,2014-01-19,1028.339,926.6736666666666
2,2014-01-20,943.826,921.3023333333332
2,2014-01-21,938.152,918.7379999999998
2,2014-01-22,898.043,951.525333333333
2,2014-01-23,927.712,1019.0676666666665
2,2014-01-24,930.459,1039.6506666666664
2,2014-01-25,996.405,1016.2103333333331
2,2014-01-26,1130.339,954.0283333333332
2,2014-01-27,992.208,926.8059999999999
2,2014-01-28,926.084,920.9166666666665
2,2014-01-29,943.793,899.1493333333332
2,2014-01-30,910.541,911.6693333333333
2,2014-01-31,908.416,919.9763333333331
2,2014-02-01,878.491,925.2289999999998
2,2014-02-02,948.101,918.4166666666665
2,2014-02-03,933.337,904.9766666666665
2,2014-02-04,894.249,894.9456666666665
2,2014-02-05,927.664,891.5206666666664
2,2014-02-06,893.017,938.0523333333331
2,2014-02-07,864.156,970.7016666666665
2,2014-02-08,917.389,982.7769999999997
2,2014-02-09,1032.612,950.7653333333332
2,2014-02-10,962.104,920.2023333333331
2,2014-02-11,953.615,910.7379999999997
2,2014-02-12,936.577,894.6709999999997
2,2014-02-13,870.415,907.0796666666664
2,2014-02-14,925.222,892.7063333333331
2,2014-02-15,888.376,884.4453333333331
2,2014-02-16,907.641,862.5853333333331
2,2014-02-17,882.102,843.2573333333331
2,2014-02-18,863.593,832.6543333333333
2,2014-02-19,842.061,838.3469999999998
3,2012-09-28,937.69,1011.652
3,2012-09-29,986.695,1004.2813333333334
3,2012-09-30,1034.093,969.8626666666665
3,2012-10-01,1014.168,950.399
3,2012-10-02,964.583,941.5593333333333
3,2012-10-03,930.837,975.5873333333334
3,2012-10-04,955.777,1027.4623333333334
3,2012-10-05,938.064,1080.7520000000002
3,2012-10-06,1032.921,1062.5663333333334
3,2012-10-07,1111.402,1021.4453333333335
3,2012-10-08,1097.933,1009.9519999999999
3,2012-10-09,978.364,1018.1286666666666
3,2012-10-10,988.039,1055.8776666666665
3,2012-10-11,1063.453,1074.3776666666668
3,2012-10-12,1002.894,1097.528
3,2012-10-13,1101.286,1071.1870000000001
3,2012-10-14,1118.953,1032.5933333333335
3,2012-10-15,1072.345,1010.006
3,2012-10-16,1022.263,1006.5606666666667
3,2012-10-17,1003.172,1019.764
3,2012-10-18,1004.583,1067.9873333333333
3,2012-10-19,1011.927,1093.5143333333333
3,2012-10-20,1042.782,1100.104
3,2012-10-21,1149.253,1051.595
3,2012-10-22,1088.508,1045.5373333333334
3,2012-10-23,1062.551,1062.3016666666667
3,2012-10-24,1003.726,1111.6266666666668
3,2012-10-25,1070.335,1148.6143333333332
3,2012-10-26,1112.844,1157.7436666666665
3,2012-10-27,1151.701,1144.4176666666665
3,2012-10-28,1181.298,1131.7293333333334
3,2012-10-29,1140.232,1129.6923333333334
3,2012-10-30,1111.723,1129.9983333333334
3,2012-10-31,1143.233,1137.1393333333333
3,2012-11-01,1134.121,1172.606
3,2012-11-02,1112.641,1171.8506666666665
3,2012-11-03,1164.656,1159.2923333333333
3,2012-11-04,1240.521,1119.1216666666667
3,2012-11-05,1110.375,1112.11
3,2012-11-06,1126.981,1099.372
3,2012-11-07,1120.009,1104.214
3,2012-11-08,1089.34,1152.5813333333333
3,2012-11-09,1088.767,1170.3866666666665
3,2012-11-10,1134.535,1149.5870000000002
3,2012-11-11,1234.442,1089.0116666666665
3,2012-11-12,1142.183,1071.69
3,2012-11-13,1072.136,1094.2266666666667
3,2012-11-14,1052.716,1125.082
3,2012-11-15,1090.218,1170.9153333333334
3,2012-11-16,1139.746,1165.5966666666666
3,2012-11-17,1145.282,1165.6589999999999
3,2012-11-18,1227.718,1128.7026666666668
3,2012-11-19,1123.79,1128.3426666666667
3,2012-11-20,1145.469,1108.1180000000002
3,2012-11-21,1116.849,1142.3393333333333
3,2012-11-22,1122.71,1194.0563333333332
3,2012-11-23,1084.795,1217.1906666666666
3,2012-11-24,1219.513,1192.6553333333334
3,2012-11-25,1277.8609999999999,1151.0
3,2012-11-26,1154.198,1159.5083333333332
3,2012-11-27,1145.907,1187.2563333333333
3,2012-11-28,1152.895,1244.9026666666666
3,2012-11-29,1179.723,1290.9423333333334
3,2012-11-30,1229.151,1281.616
3,2012-12-01,1325.834,1226.7306666666668
3,2012-12-02,1317.842,1195.3703333333335
3,2012-12-03,1201.172,1227.5146666666667
3,2012-12-04,1161.178,1237.2176666666667
3,2012-12-05,1223.761,1232.8909999999998
3,2012-12-06,1297.605,1234.866
3,2012-12-07,1190.287,1235.34
3,2012-12-08,1210.781,1230.8716666666667
3,2012-12-09,1303.53,1234.166
3,2012-12-10,1191.709,1252.6943333333331
3,2012-12-11,1197.376,1250.2630000000001
3,2012-12-12,1313.413,1223.4986666666666
3,2012-12-13,1247.294,1248.9943333333333
3,2012-12-14,1190.082,1257.2766666666666
3,2012-12-15,1233.12,1229.8633333333335
3,2012-12-16,1323.781,1198.2883333333334
3,2012-12-17,1214.929,1208.5656666666666
3,2012-12-18,1150.88,1215.1623333333334
3,2012-12-19,1229.056,1221.6416666666667
3,2012-12-20,1245.761,1208.258
3,2012-12-21,1170.67,1234.9253333333334
3,2012-12-22,1248.494,1244.3506666666667
3,2012-12-23,1205.61,1238.9233333333334
3,2012-12-24,1250.672,1197.6546666666666
3,2012-12-25,1276.77,1196.9613333333334
3,2012-12-26,1189.328,1219.9093333333333
3,2012-12-27,1126.866,1253.1756666666668
3,2012-12-28,1274.69,1240.9493333333332
3,2012-12-29,1258.172,1242.1836666666666
3,2012-12-30,1226.665,1251.2003333333332
3,2012-12-31,1238.011,1245.4769999999999
3,2013-01-01,1261.875,1217.615
3,2013-01-02,1253.715,1218.9993333333334
3,2013-01-03,1220.841,1271.9183333333333
3,2013-01-04,1178.289,1288.586
3,2013-01-05,1257.868,1277.9973333333335
3,2013-01-06,1379.598,1212.0906666666667
3,2013-01-07,1228.292,1226.394
3,2013-01-08,1226.102,1224.2150000000001
3,2013-01-09,1181.878,1265.2176666666667
3,2013-01-10,1271.202,1284.5626666666667
3,2013-01-11,1219.565,1332.9673333333333
3,2013-01-12,1304.886,1331.3433333333332
3,2013-01-13,1329.237,1326.7293333333332
3,2013-01-14,1364.779,1309.1773333333333
3,2013-01-15,1300.014,1324.071
3,2013-01-16,1315.395,1350.3443333333332
3,2013-01-17,1312.123,1397.312
3,2013-01-18,1344.695,1407.9073333333333
